ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags,Software,Tipo,SEO Keyword,Meta Description
44,simple,CTM-0045,Soluciones Personalizadas para Apps,1,Soluciones móviles personalizadas.,"Soluciones móviles personalizadas. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Soluciones Personalizadas para Apps""? Solicitá una demo sin cargo.",1,615.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Soluciones Personalizadas para Apps: Soluciones móviles personalizadas. Pedí tu presupuesto con Clientum.
45,simple,CTM-0046,Creación de apps móviles,1,Servicio de creación de aplicaciones móviles a medida.,"Servicio de creación de aplicaciones móviles a medida. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Creación de apps móviles""? Solicitá una demo sin cargo.",1,495.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Creación de apps móviles: Servicio de creación de aplicaciones móviles a medida. Pedí tu presupuesto con Clientum.
46,simple,CTM-0047,Aplicaciones Móviles para Ecommerce: Crea tu Tienda Online en tu Bolsillo,1,Aplicaciones móviles para e-commerce: la clave para impulsar tu negocio online.,"Aplicaciones móviles para e-commerce: la clave para impulsar tu negocio online. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Aplicaciones Móviles para Ecommerce: Crea tu Tienda Online en tu Bolsillo""? Solicitá una demo sin cargo.",1,375.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Aplicaciones Móviles para Ecommerce: Crea tu Tienda Online en tu Bolsillo: Aplicaciones móviles para e-commerce: la clave para impulsar tu negocio... Pedí tu presupuesto con Clientum.
47,simple,CTM-0048,Diseño avanzado de aplicación móvil,1,Diseño avanzado de aplicación móvil.,"Diseño avanzado de aplicación móvil. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Diseño avanzado de aplicación móvil""? Solicitá una demo sin cargo.",1,135.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Diseño avanzado de aplicación móvil: Diseño avanzado de aplicación móvil. Pedí tu presupuesto con Clientum.
48,simple,CTM-0049,Desarrollo de Apps Móviles con Realidad Aumentada y Virtual: ¡Experiencias Inmersivas en tus Manos!,1,Desarrollo de apps móviles con realidad aumentada y virtual: ¡experiencias inmersivas al alcance de tu mano!.,"Desarrollo de apps móviles con realidad aumentada y virtual: ¡experiencias inmersivas al alcance de tu mano!. Pensado para PyMEs que buscan tener presencia digital profesional y funcional. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Desarrollo de Apps Móviles con Realidad Aumentada y Virtual: ¡Experiencias Inmersivas en tus Manos!""? Solicitá una demo sin cargo.",1,255.00,Desarrollo Web,"Clientum,Desarrollo Web,Implementación,Multiplataforma",Multiplataforma,Implementación,desarrollo web implementación,Desarrollo de Apps Móviles con Realidad Aumentada y Virtual: ¡Experiencias Inmersivas en tus Manos!: Desarrollo de apps móviles con realidad aument... Pedí tu presupuesto con Clientum.
49,simple,CTM-0050,Outsourcing de procesos de negocio,1,Servicios de outsourcing para optimizar y gestionar operaciones clave del negocio.,"Servicios de outsourcing para optimizar y gestionar operaciones clave del negocio. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Outsourcing de procesos de negocio""? Solicitá una demo sin cargo.",1,33.00,Automatización,"Automatización,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,automatización implementación,Outsourcing de procesos de negocio: Servicios de outsourcing para optimizar y gestionar operaciones clave del negocio. Pedí tu presupuesto con Clientum.
50,simple,CTM-0051,Implementación de soluciones de inteligencia artificial (IA) y aprendizaje automático (ML) para automatización de procesos,1,Automatización de procesos con ia y ml.,"Automatización de procesos con ia y ml. Pensado para PyMEs que buscan aplicar IA de forma práctica a procesos reales del negocio. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de soluciones de inteligencia artificial (IA) y aprendizaje automático (ML) para automatización de procesos""? Solicitá una demo sin cargo.",1,315.00,Inteligencia Artificial,"Clientum,Implementación,Inteligencia Artificial,Multiplataforma",Multiplataforma,Implementación,inteligencia artificial implementación,Implementación de soluciones de inteligencia artificial (IA) y aprendizaje automático (ML) para automatización de procesos: Automatización de proce... Pedí tu presupuesto con Clientum.
51,simple,CTM-0052,Automatización de Procesos de Negocio (BPA),1,"Servicios de consultoría y despliegue de tecnologías de automatización, orquestación y aprovisionamiento de recursos de infraestructura.","Servicios de consultoría y despliegue de tecnologías de automatización, orquestación y aprovisionamiento de recursos de infraestructura. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Automatización de Procesos de Negocio (BPA)""? Solicitá una demo sin cargo.",1,3.00,Automatización,"Automatización,Capacitación,Clientum,Multiplataforma",Multiplataforma,Capacitación,automatización capacitación,"Automatización de Procesos de Negocio (BPA): Servicios de consultoría y despliegue de tecnologías de automatización, orquestación y aprovisionamien... Pedí tu presupuesto con Clientum."
52,simple,CTM-0053,Implementación de RPA (Automatización Robótica de Procesos),1,Servicios de consultoría y despliegue de tecnologías de automatización inteligente de tareas y procesos repetitivos.,"Servicios de consultoría y despliegue de tecnologías de automatización inteligente de tareas y procesos repetitivos. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Implementación de RPA (Automatización Robótica de Procesos)""? Solicitá una demo sin cargo.",1,285.00,Automatización,"Automatización,Clientum,Consultoría,Multiplataforma",Multiplataforma,Consultoría,automatización consultoría,Implementación de RPA (Automatización Robótica de Procesos): Servicios de consultoría y despliegue de tecnologías de automatización inteligente de... Pedí tu presupuesto con Clientum.
53,simple,CTM-0054,Automatización de Operaciones de TI (AIOps),1,Soluciones de automatización de operaciones de ti (aiops).,"Soluciones de automatización de operaciones de ti (aiops). Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Automatización de Operaciones de TI (AIOps)""? Solicitá una demo sin cargo.",1,27.00,Automatización,"Automatización,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,automatización implementación,Automatización de Operaciones de TI (AIOps): Soluciones de automatización de operaciones de ti (aiops). Pedí tu presupuesto con Clientum.
54,simple,CTM-0055,Automation with Dolibarr,1,Automatización empresarial.,"Automatización empresarial. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Automation with Dolibarr""? Solicitá una demo sin cargo.",1,24.00,Automatización,"Automatización,Clientum,Dolibarr,Implementación",Dolibarr,Implementación,automatización implementación dolibarr,Automation with Dolibarr: Automatización empresarial. Pedí tu presupuesto con Clientum.
55,simple,CTM-0056,Automatización Avanzada,1,Automatización de procesos empresariales.,"Automatización de procesos empresariales. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Automatización Avanzada""? Solicitá una demo sin cargo.",1,255.00,Automatización,"Automatización,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,automatización implementación,Automatización Avanzada: Automatización de procesos empresariales. Pedí tu presupuesto con Clientum.
56,simple,CTM-0057,Automatización Empresarial,1,Optimización de procesos industriales.,"Optimización de procesos industriales. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Automatización Empresarial""? Solicitá una demo sin cargo.",1,225.00,Automatización,"Automatización,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,automatización implementación,Automatización Empresarial: Optimización de procesos industriales. Pedí tu presupuesto con Clientum.
57,simple,CTM-0058,Integración de Sistemas,1,Migración de aplicaciones legacy a microservicios.,"Migración de aplicaciones legacy a microservicios. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Integración de Sistemas""? Solicitá una demo sin cargo.",1,21.00,Automatización,"Automatización,Clientum,Integración,Multiplataforma",Multiplataforma,Integración,automatización integración,Integración de Sistemas: Migración de aplicaciones legacy a microservicios. Pedí tu presupuesto con Clientum.
58,simple,CTM-0059,Gestión de Flotas y Rutas,1,Herramientas de automatización.,"Herramientas de automatización. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Gestión de Flotas y Rutas""? Solicitá una demo sin cargo.",1,195.00,Automatización,"Automatización,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,automatización implementación,Gestión de Flotas y Rutas: Herramientas de automatización. Pedí tu presupuesto con Clientum.
59,simple,CTM-0060,Asistencia Virtual para la Gestión de Tareas,1,Asistencia virtual.,"Asistencia virtual. Pensado para PyMEs que buscan eliminar tareas manuales repetitivas y ganar horas de trabajo por semana. Incluye acompañamiento del equipo de Clientum durante toda la implementación y soporte post-entrega. ¿Querés más información sobre ""Asistencia Virtual para la Gestión de Tareas""? Solicitá una demo sin cargo.",1,1575.00,Automatización,"Automatización,Clientum,Implementación,Multiplataforma",Multiplataforma,Implementación,automatización implementación,Asistencia Virtual para la Gestión de Tareas: Asistencia virtual. Pedí tu presupuesto con Clientum.
