ID,Type,SKU,Name,Published,Short description,Description,In stock?,Regular price,Categories,Tags
,simple,SRV-6544,Implementación de Chatbot para Ecommerce: Mejora la Experiencia del Usuario y Aumenta las Conversiones,1,"Servicio de implementación de chatbot para e-commerce que mejora la experiencia del cliente, aumenta las conversiones y optimiza las operaciones.","Servicio de implementación de chatbot para e-commerce que mejora la experiencia del cliente, aumenta las conversiones y optimiza las operaciones.",1,3500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6558,Servicio de Chatbot: Automatiza tu atención al cliente y mejora la experiencia del usuario,1,"Servicio de Implementación de Chatbot para Ecommerce: Mejora la experiencia del cliente, aumenta las conversiones y reduce costos.","Servicio de Implementación de Chatbot para Ecommerce: Mejora la experiencia del cliente, aumenta las conversiones y reduce costos.",1,1500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6580,Servicio de Implementación de Chatbot para Ecommerce,1,Servicio De Implementación De Chatbot Para Ecommerce.,Servicio De Implementación De Chatbot Para Ecommerce.,1,3000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6588,"Servicio de Desarrollo de Chatbot para Soporte al Cliente: Mejora la Atención, Reduce Tiempos de Respuesta",1,"Servicio de Desarrollo de Chatbot de Soporte al Cliente para Ecommerce: Mejora la experiencia del cliente, reduce costos y aumenta las ventas con nuestra solución innovadora.","Servicio de Desarrollo de Chatbot de Soporte al Cliente para Ecommerce: Mejora la experiencia del cliente, reduce costos y aumenta las ventas con nuestra solución innovadora.",1,4500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6594,Servicio de Gestión de Reseñas y Opiniones,1,Servicio De Gestión De Reseñas Y Opiniones Para Ecommerce.,Servicio De Gestión De Reseñas Y Opiniones Para Ecommerce.,1,2500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6647,Chatbots para Ecommerce: Mejora la atención al cliente y aumenta tus ventas,1,Chatbots para Ecommerce que mejoran la atención al cliente.,Chatbots para Ecommerce que mejoran la atención al cliente.,1,1000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6650,Gestión de Reseñas y Feedback: Mejora tu Reputación y Confianza en Línea,1,"Herramienta de gestión de reseñas y feedback para e-commerce que recopila, analiza y responde a las opiniones de los clientes, brindando información valiosa para el crecimiento del negocio.","Herramienta de gestión de reseñas y feedback para e-commerce que recopila, analiza y responde a las opiniones de los clientes, brindando información valiosa para el crecimiento del negocio.",1,800.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6662,Servicio de Atención al Cliente para Ecommerce: Mejora la Experiencia de Compra y Satisfacción del Cliente,1,Servicio de Atención al Cliente para Ecommerce: Soluciones para potenciar tu negocio online.,Servicio de Atención al Cliente para Ecommerce: Soluciones para potenciar tu negocio online.,1,800.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6668,Integración de Chatbots para Ecommerce: Mejora la Experiencia del Cliente,1,"Integración de Chatbots para Ecommerce: Mejora la experiencia de compra con asistencia personalizada 24/7, respuestas personalizadas y automatización de tareas.","Integración de Chatbots para Ecommerce: Mejora la experiencia de compra con asistencia personalizada 24/7, respuestas personalizadas y automatización de tareas.",1,1000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6680,Servicios de Atención al Cliente Ecommerce,1,Soluciones De Atención Al Cliente Para Ecommerce.,Soluciones De Atención Al Cliente Para Ecommerce.,1,800.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6683,Implementación de Chatbots para Ecommerce: Automatiza tu Atención al Cliente y Aumenta tus Ventas,1,Servicios de implementación de chatbots para e-commerce,Servicios de implementación de chatbots para e-commerce,1,1500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6692,Servicios de Asistencia Virtual Ecommerce,1,Soluciones De Asistencia Virtual Para Ecommerce.,Soluciones De Asistencia Virtual Para Ecommerce.,1,2000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6707,Servicios de Desarrollo de Chatbots Ecommerce,1,Servicios De Desarrollo De Chatbots Para Ecommerce.,Servicios De Desarrollo De Chatbots Para Ecommerce.,1,3000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6825,Soporte básico anual,1,,,1,1.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6843,Valor Hora - Cliente D,1,Valor Hora Cliente D,Valor Hora Cliente D,1,220.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6844,Valor Hora - Cliente E,1,Valor Hora Cliente E,Valor Hora Cliente E,1,240.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6845,Valor Hora - Cliente F,1,Valor Hora Cliente F,Valor Hora Cliente F,1,260.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6846,Valor Hora - Cliente G,1,Valor Hora Cliente G,Valor Hora Cliente G,1,280.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6977,Soporte Técnico Mensual,1,Soporte Técnico Continuo.,Soporte Técnico Continuo.,1,100.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6978,Soporte Técnico Básico,1,Soporte Técnico Básico.,Soporte Técnico Básico.,1,800.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6979,Soporte Técnico Avanzado,1,Soporte Técnico Avanzado.,Soporte Técnico Avanzado.,1,1200.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6981,Soporte Técnico Básico (Horario Laboral),1,Soporte Técnico Básico.,Soporte Técnico Básico.,1,300.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6989,Soporte y Mantenimiento de Ti,1,Soporte Ti,Soporte Ti,1,2200.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-6994,Soporte para Transcripción de Audio,1,Soporte Transcripción De Audio,Soporte Transcripción De Audio,1,1200.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7018,Servicio de Traducción de Documentos,1,Traducción De Documentos,Traducción De Documentos,1,300.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7019,Servicio de Transcripción de Audio,1,Transcripción De Audio,Transcripción De Audio,1,300.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7020,Traducción de Documentos Especializados,1,Traducción De Documentos Especializados,Traducción De Documentos Especializados,1,500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7021,Servicio de Traducción Técnica,1,Traducción Técnica,Traducción Técnica,1,600.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7022,Traducción de Documentos Profesionales,1,Traducción De Documentos,Traducción De Documentos,1,1500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7023,Traducción de Contenido Multilingüe,1,Traducción Multilingüe,Traducción Multilingüe,1,2000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7024,Traducción de Contenido,1,Traducción Contenido,Traducción Contenido,1,1000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7026,Translation of Documents,1,Traducción Documentos,Traducción Documentos,1,900.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7448,Soporte Técnico Prioritario,1,,,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7455,Soporte Técnico Adicional,1,,,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7470,Soporte Técnico Básico (Horario Laboral): Asistencia Experta para tus Dispositivos,1,Soporte técnico remoto y telefónico durante el horario laboral para resolver problemas informáticos y de dispositivos.,Soporte técnico remoto y telefónico durante el horario laboral para resolver problemas informáticos y de dispositivos.,1,24.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7473,Asistencia técnica por incidente a $150,1,$150 por incidente: Protección integral para tu tranquilidad,$150 por incidente: Protección integral para tu tranquilidad,1,1000.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7479,Soporte Técnico Básico: Asistencia rápida y confiable para tus dispositivos,1,Soporte Técnico Básico: Tu aliado tecnológico para una vida digital sin complicaciones.,Soporte Técnico Básico: Tu aliado tecnológico para una vida digital sin complicaciones.,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7484,Soporte Técnico Extendido: ¡Protección y tranquilidad para tus dispositivos!,1,"Soporte Técnico Extendido: Tu aliado tecnológico para una tranquilidad absoluta. Cobertura extendida, soporte 24/7, reparaciones y reemplazos, diagnóstico remoto y actualizaciones de software.","Soporte Técnico Extendido: Tu aliado tecnológico para una tranquilidad absoluta. Cobertura extendida, soporte 24/7, reparaciones y reemplazos, diagnóstico remoto y actualizaciones de software.",1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7494,Soporte Integral: Tu solución completa para todas tus necesidades,1,"Soporte Integral: Tu aliado para un negocio sin preocupaciones. Atención personalizada, soporte técnico 24/7, gestión de proyectos, capacitación y auditorías para garantizar el éxito y la tranquilidad de tu negocio.","Soporte Integral: Tu aliado para un negocio sin preocupaciones. Atención personalizada, soporte técnico 24/7, gestión de proyectos, capacitación y auditorías para garantizar el éxito y la tranquilidad de tu negocio.",1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7501,Soporte básico (horario laboral): asistencia técnica rápida y confiable,1,Soporte técnico básico durante el horario laboral para resolver problemas técnicos menores y brindar asistencia general.,Soporte técnico básico durante el horario laboral para resolver problemas técnicos menores y brindar asistencia general.,1,24.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7504,$200 por incidente: Protección integral para tu tranquilidad,1,$200 por incidente: Protección integral para tu tranquilidad,$200 por incidente: Protección integral para tu tranquilidad,1,1200.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7509,Soporte Técnico Básico: Asistencia rápida y confiable para tus dispositivos,1,Soporte Técnico Básico: Tu aliado tecnológico para una vida digital sin complicaciones.,Soporte Técnico Básico: Tu aliado tecnológico para una vida digital sin complicaciones.,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7529,Soporte Post-Implementación: Asistencia Experta para el Éxito Continuo,1,Soporte Post-Implementación: el aliado indispensable para el éxito de tus proyectos tecnológicos.,Soporte Post-Implementación: el aliado indispensable para el éxito de tus proyectos tecnológicos.,1,500.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7537,Soporte Técnico Inicial: Asistencia rápida y confiable para tus dispositivos,1,"Soporte Técnico Inicial: Tu aliado tecnológico para un funcionamiento óptimo. Atención personalizada, diagnóstico remoto, soporte telefónico y por correo electrónico, base de conocimientos integral. Minimiza el tiempo de","Soporte Técnico Inicial: Tu aliado tecnológico para un funcionamiento óptimo. Atención personalizada, diagnóstico remoto, soporte telefónico y por correo electrónico, base de conocimientos integral. Minimiza el tiempo de",1,400.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7544,Soporte Técnico Continuo: Asistencia Experta 24/7 para tu Tranquilidad,1,"Soporte Técnico Continuo: Tu aliado tecnológico para un negocio sin interrupciones. Monitoreo proactivo, soporte remoto, soporte telefónico y gestión de incidentes para máxima disponibilidad, reducción de costos y tranqu","Soporte Técnico Continuo: Tu aliado tecnológico para un negocio sin interrupciones. Monitoreo proactivo, soporte remoto, soporte telefónico y gestión de incidentes para máxima disponibilidad, reducción de costos y tranqu",1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7588,Implementación de chatbots inteligentes,1,Chatbots Inteligentes,Chatbots Inteligentes,1,700.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7662,Implementación de Soluciones de Gestión de la Experiencia del Cliente,1,Gestión De La Experiencia Del Cliente,Gestión De La Experiencia Del Cliente,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7673,IT Support Package,1,Soporte Técnico It,Soporte Técnico It,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7681,Systems Maintenance,1,Mantenimiento De Sistemas It,Mantenimiento De Sistemas It,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7712,Gestión de la experiencia del cliente (CX),1,Gestión De La Experiencia Del Cliente,Gestión De La Experiencia Del Cliente,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7714,Asistencia técnica remota,1,Asistencia Técnica Remota,Asistencia Técnica Remota,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7718,Desarrollo de chatbots,1,Desarrollo De Chatbots,Desarrollo De Chatbots,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7722,Implementación de Soluciones de Gestión de la Experiencia del Cliente (CX),1,Gestión De La Experiencia Del Cliente,Gestión De La Experiencia Del Cliente,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7732,Servicios de monitoreo y gestión de infraestructura IT,1,Monitoreo Y Gestión De Infraestructura It,Monitoreo Y Gestión De Infraestructura It,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7738,Servicios de diseño y desarrollo de chatbots y asistentes virtuales,1,Diseño Y Desarrollo De Chatbots Y Asistentes Virtuales,Diseño Y Desarrollo De Chatbots Y Asistentes Virtuales,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7757,Consultoría en gestión de la experiencia del cliente (CX) y optimización de procesos centrados en el usuario,1,Consultoría,Consultoría,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7773,Servicios de diseño y desarrollo de chatbots y asistentes virtuales con capacidades de procesamiento de lenguaje natural,1,Desarrollo De Software,Desarrollo De Software,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7779,Consultoría en Gestión de la Experiencia del Cliente (CX),1,Optimización De La Experiencia Del Cliente,Optimización De La Experiencia Del Cliente,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7790,Personalización de Experiencia del Cliente,1,Personalización De Ofertas Y Comunicación.,Personalización De Ofertas Y Comunicación.,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7791,Soporte al Cliente con Respuestas Rápidas y Precisas,1,Chatbots Y Respuestas Automatizadas.,Chatbots Y Respuestas Automatizadas.,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7799,Diseño y desarrollo de chatbots,1,Diseño Y Desarrollo De Chatbots Y Asistentes Virtuales,Diseño Y Desarrollo De Chatbots Y Asistentes Virtuales,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7820,Servicios de Mantenimiento de Software,1,Mantenimiento De Software,Mantenimiento De Software,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7821,Soporte Técnico 24/7,1,Soporte Técnico,Soporte Técnico,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7862,Mantenimiento y Soporte Técnico Continuo,1,Mantenimiento Técnico,Mantenimiento Técnico,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7867,Soporte a Usuarios Finales,1,Soporte Técnico Para Usuarios Finales.,Soporte Técnico Para Usuarios Finales.,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
,simple,SRV-7873,Soporte Técnico Continuo,1,Soporte Técnico Para Sistemas Y Aplicaciones.,Soporte Técnico Para Sistemas Y Aplicaciones.,1,0.00,Servicios > Atención al Cliente,"servicio,clientum"
