ID,Type,SKU,Name,Categoría,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wp_page_template,Meta: _eael_post_view_count,Meta: _uag_css_file_name,Meta: _wpaicg_meta_description,Meta: wpaicg_indexed,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wpr_demo_import_item
6854,simple,7c713b681d8d,Diseño avanzado de aplicación móvil,Aplicaciones Móviles,1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,1,Uncategorized,"1, Proyecto",,,,,,,,,,,0,default,,,,,,,,,
6899,simple,aa20e4d1951b,Soluciones Personalizadas para Apps,Aplicaciones Móviles,1,0,visible,Apps Móviles Personalizadas.,Soluciones personalizadas para aplicaciones móviles según los requisitos del cliente.,,,none,,1,,,0,0,,,,,0,,3800,4200,"Aplicaciones Móviles, Personalización, Servicios Tecnológicos Y Desarrollo","3 meses, Desarrollo",,,,,,,,,,,0,default,,,,,,,,,
6907,simple,eb340a572129,Soluciones Personalizadas para Móviles,Aplicaciones Móviles,1,0,visible,Soluciones Móviles Personalizadas.,Soluciones personalizadas de desarrollo de aplicaciones móviles adaptadas a las necesidades del cliente.,,,none,,1,,,0,0,,,,,0,,3500,4000,"Aplicaciones Móviles, Servicios Tecnológicos Y Desarrollo, Soluciones","2 meses, Desarrollo",,,,,,,,,,,0,default,,,,,,,,,
6913,simple,b81ee1e389a9,Soluciones Personalizadas para Plataformas Móviles,Aplicaciones Móviles,1,0,visible,Soluciones Móviles Personalizadas.,Consultoría y desarrollo de soluciones móviles personalizadas para plataformas específicas.,,,none,,1,,,0,0,,,,,0,,2700,3000,"Aplicaciones Móviles, Servicios Tecnológicos Y Desarrollo, Soluciones","1 mes, Consultoría",,,,,,,,,,,0,default,,,,,,,,,
6917,simple,53fc82a843b0,Soluciones Personalizadas para Diferentes Plataformas,Aplicaciones Móviles,1,0,visible,Soluciones Móviles Personalizadas.,Soluciones personalizadas de aplicaciones móviles adaptadas a diferentes plataformas y necesidades.,,,none,,1,,,0,0,,,,,0,,5000,5500,"Aplicaciones Móviles, Consultoría, Servicios Tecnológicos Y Desarrollo","2 meses, Consultoría",,,,,,,,,,,0,default,,,,,,,,,
7581,simple,0d99f7d73067,Desarrollo a medida de aplicaciones móviles,Aplicaciones Móviles,1,0,visible,Desarrollo De Apps Móviles,Desarrollo de aplicaciones móviles personalizadas.,,,none,,1,,,0,0,,,,,0,,1080,1200,"Aplicaciones, Desarrollo","1 año, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7650,simple,ff17955ecb06,Servicios de Desarrollo de Aplicaciones Móviles,Aplicaciones Móviles,1,0,visible,Desarrollo De Apps Móviles,Servicios de desarrollo de aplicaciones móviles nativas y multiplataforma.,,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Desarrollo Y Programación, Personalización","10 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7700,simple,c2d85bf5ac50,Desarrollo de aplicaciones móviles,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones Móviles,Servicios de desarrollo de aplicaciones móviles nativas y multiplataforma.,,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Desarrollo, Soluciones Web","8 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7719,simple,586a3fe787ad,Desarrollo de Aplicaciones Móviles Nativas y Multiplataforma,Aplicaciones Móviles,1,0,visible,Desarrollo De Apps Móviles,Servicios de desarrollo de aplicaciones móviles personalizadas.,,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Desarrollo De Apps, Desarrollo Y Programación","10 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7735,simple,4361d30d942c,Servicios de desarrollo de aplicaciones móviles con integración de tecnologías emergentes,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones Móviles Con Tecnologías Emergentes,"Desarrollo de aplicaciones móviles integrando IoT, IA y otras tecnologías emergentes.",,,none,,1,,,0,0,,,,,0,,,,"Desarrollo, Móvil, Tecnología","8 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7750,simple,1177ba6802cd,Servicios de desarrollo de aplicaciones móviles nativas con integración de realidad aumentada y realidad virtual,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones Móviles Con Realidad Aumentada Y Virtual,Desarrollo de aplicaciones móviles nativas integrando realidad aumentada y realidad virtual para experiencias inmersivas.,,,none,,1,,,0,0,,,,,0,,,,"Desarrollo, Móvil, Tecnología","8 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7775,simple,177897dbf776,Servicios de Desarrollo de Aplicaciones Móviles Nativas con Integración de Realidad Aumentada,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones,Creación de aplicaciones móviles con realidad aumentada.,,,none,,1,,,0,0,,,,,0,,,,"Móviles, Realidad Aumentada, Servicios",Desarrollo,,,,,,,,,,,0,default,,,,,,,,,
7787,simple,0e170dce61ea,Servicios de Desarrollo de Aplicaciones Móviles Nativas,Aplicaciones Móviles,1,0,visible,Aplicaciones Móviles Con Ar Y Vr,Desarrollo de aplicaciones móviles con realidad aumentada y virtual.,,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Ar/Vr, Desarrollo De Software","8 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7807,simple,d1f35ffb9899,Desarrollo de aplicaciones móviles nativas,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones Móviles Nativas Con Realidad Aumentada.,Servicios de desarrollo de aplicaciones móviles nativas con integración de realidad aumentada.,,,none,,1,,,0,0,,,,,0,,,,"Desarrollo De Software, Móvil, Realidad Aumentada","Servicio, Variable",,,,,,,,,,,0,default,,,,,,,,,
7839,simple,c011d69de6c8,Desarrollo de Apps Móviles,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones Móviles,Servicios de desarrollo de aplicaciones móviles nativas y multiplataforma.,,,none,,1,,,0,0,,,,,0,,,,"Apps, Desarrollo Móvil, Móviles","6 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
7881,simple,598f06c39796,Desarrollo de Aplicaciones Móviles Intuitivas,Aplicaciones Móviles,1,0,visible,Desarrollo De Aplicaciones Móviles,Creación de aplicaciones personalizadas para mejorar la experiencia del usuario.,,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones, Desarrollo, Tecnología","10 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
8146,simple,f2ed1a6b6316,Servicios de desarrollo de aplicaciones móviles para empresas,Aplicaciones Móviles,1,0,visible,"Servicios De Consultoría Y Construcción De Soluciones Móviles Para Mejorar La Productividad, Eficiencia Y Experiencia De Los Usuarios.","Diseño, desarrollo e implementación de aplicaciones móviles nativas o híbridas para uso empresarial.",,,none,,1,,,0,0,,,,,0,,,,"Desarrollo De Software, Desarrollo Móvil, Servicios De Ti","10 meses, Servicio",,,,,,,,,,,0,default,,,,,,,,,
8172,simple,87dc595fba37,Creación de apps móviles,Aplicaciones Móviles,1,0,visible,Servicio De Creación De Aplicaciones Móviles A Medida.,"Diseño y desarrollo de aplicaciones móviles nativas o híbridas, con interfaces atractivas, experiencia de usuario fluida y funcionalidades avanzadas. Incluye análisis, prototipos, codificación y pruebas.",,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Desarrollo Móvil, Servicios Digitales","20 días, Digital",,,,,,,,,,,0,default,,,,,,,,,
8196,simple,d67ae4f7eb3a,Desarrollo de aplicación móvil,Aplicaciones Móviles,1,0,visible,Creación De Aplicaciones Móviles Personalizadas.,"Servicio de desarrollo de aplicaciones móviles a medida, que incluye el diseño de la interfaz, la programación de las funcionalidades, la integración con APIs y servicios, y la publicación en las tiendas de aplicaciones. Ideal para empresas que buscan ampliar su presencia en dispositivos móviles.",,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Desarrollo De Software, Servicios Tecnológicos","3 meses, Digital",,,,,,,,,,,0,default,,,,,,,,,
8211,simple,f2e0aad91449,Desarrollo de app móvil,Aplicaciones Móviles,1,0,visible,Creación De Aplicaciones Móviles Para Brindar A Los Usuarios Una Experiencia De Marca Integral.,"Servicio de diseño, desarrollo e implementación de una aplicación móvil nativa o híbrida, que incluye la definición de requisitos, el diseño de la interfaz de usuario, la programación back-end y front-end, las pruebas y la publicación en las tiendas de aplicaciones. El objetivo es ofrecer a los usuarios una experiencia móvil personalizada y funcional.",,,none,,1,,,0,0,,,,,0,,,,"Desarrollo De Aplicaciones, Desarrollo De Apps Móviles, Servicios De Tecnología","3 meses, Digital",,,,,,,,,,,0,default,,,,,,,,,
8262,simple,f048d09a2839,"Desarrollo de Apps Móviles para E-commerce: Diseño, Integración y Publicación para Impulsar tu Negocio",Aplicaciones Móviles,1,0,visible,"Desarrollo de Apps Móviles para E-commerce: Diseño, Implementación y Publicación. Servicio integral para impulsar tu negocio online con una app móvil centrada en el usuario, integrada perfectamente, con funcionalidades avanzadas y optimizada para dispositivos móviles.","<strong>Desarrollo de Apps Móviles para E-commerce: Impulsa tu Negocio Online</strong><br><br>En la era digital actual, las aplicaciones móviles se han convertido en una herramienta esencial para los negocios de e-commerce. Nuestro servicio de desarrollo de aplicaciones móviles para e-commerce te ofrece una solución integral para diseñar, implementar y publicar una aplicación móvil que impulse tus ventas, mejore la experiencia del cliente y te brinde una ventaja competitiva.<br><br><strong>Características Clave:</strong><br><br><em> <strong>Diseño Centrado en el Usuario:</strong> Diseñamos aplicaciones intuitivas y fáciles de usar que brindan una experiencia de compra fluida.<br></em> <strong>Integración Perfecta:</strong> Integramos tu aplicación con tu plataforma de e-commerce existente, asegurando una sincronización perfecta de datos y procesos.<br><em> <strong>Funcionalidades Avanzadas:</strong> Incorporamos funciones avanzadas como notificaciones push, seguimiento de pedidos y pagos móviles para mejorar la comodidad del cliente.<br></em> <strong>Optimización para Dispositivos Móviles:</strong> Optimizamos tu aplicación para todos los dispositivos móviles, brindando una experiencia perfecta en cualquier pantalla.<br><br><strong>Beneficios:</strong><br><br><em> <strong>Aumento de las Ventas:</strong> Las aplicaciones móviles facilitan las compras, lo que lleva a un aumento de las conversiones y los ingresos.<br></em> <strong>Mejora de la Experiencia del Cliente:</strong> Las aplicaciones brindan una experiencia de compra personalizada y conveniente, lo que aumenta la satisfacción del cliente.<br><em> <strong>Fidelización de Clientes:</strong> Las notificaciones push y los programas de fidelización integrados fomentan las compras repetidas y la lealtad del cliente.<br></em> <strong>Ventaja Competitiva:</strong> Una aplicación móvil bien diseñada te diferencia de la competencia y te brinda una ventaja en el mercado.<br><br><strong>Propuesta de Valor:</strong><br><br>Nuestro servicio de desarrollo de aplicaciones móviles para e-commerce te permite:<br><br><em> Llegar a una audiencia más amplia a través de dispositivos móviles.<br></em> Mejorar la experiencia de compra de tus clientes.<br><em> Aumentar tus ventas y generar más ingresos.<br></em> Fidelizar a tus clientes y construir una base de clientes leales.<br>* Obtener una ventaja competitiva en el mercado del e-commerce.<br><br>¡Contáctanos hoy para obtener más información y comenzar a desarrollar la aplicación móvil de e-commerce que impulsará tu negocio!",,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Ecommerce, Experiencia De Usuario",,,,,,,,,,,,0,default,,,"Servicio de desarrollo de apps móviles para e-commerce: diseño, implementación y publicación. Aumenta ventas, mejora experiencia del cliente, fideliza clientes y brinda ventaja competitiva.",,,,,,
8281,simple,b99f9145a86a,Diseño y Desarrollo de Apps Móviles para Ecommerce: Optimizá tu Tienda Online,Aplicaciones Móviles,1,0,visible,Diseño y Desarrollo de Apps Móviles para Ecommerce: Optimiza tu Tienda Online,"<strong>Diseño y Desarrollo de Apps Móviles para Ecommerce: Optimiza tu Tienda Online</strong><br><br>En la era digital actual, las aplicaciones móviles se han convertido en una herramienta esencial para los negocios de comercio electrónico. Nuestra solución de Diseño y Desarrollo de Aplicaciones Móviles para Ecommerce te permite optimizar tu tienda online y brindar una experiencia de compra excepcional a tus clientes.<br><br><strong>Características Clave:</strong><br><br><em> <strong>Diseño personalizado:</strong> Creamos aplicaciones móviles personalizadas que reflejan la identidad de tu marca y se adaptan a las necesidades específicas de tu negocio.<br></em> <strong>Funcionalidades avanzadas:</strong> Nuestras aplicaciones incluyen funciones como búsqueda de productos, carrito de compras, seguimiento de pedidos y notificaciones push.<br><em> <strong>Integración perfecta:</strong> Integramos tu aplicación móvil con tu plataforma de comercio electrónico existente para garantizar una experiencia de compra fluida.<br></em> <strong>Optimización para dispositivos móviles:</strong> Optimizamos tu aplicación para todos los dispositivos móviles, brindando una experiencia de usuario perfecta en teléfonos inteligentes y tabletas.<br><br><strong>Beneficios:</strong><br><br><em> <strong>Mayor alcance:</strong> Llega a una audiencia más amplia de clientes potenciales a través de las tiendas de aplicaciones.<br></em> <strong>Experiencia de compra mejorada:</strong> Brinda una experiencia de compra conveniente y fácil de usar para tus clientes.<br><em> <strong>Aumento de las conversiones:</strong> Optimiza el proceso de pago y reduce el abandono del carrito con funciones móviles específicas.<br></em> <strong>Fidelización del cliente:</strong> Mantén a tus clientes comprometidos con notificaciones push, programas de fidelización y contenido exclusivo.<br><br><strong>Propuesta de Valor:</strong><br><br>Nuestra solución de Diseño y Desarrollo de Aplicaciones Móviles para Ecommerce te permite:<br><br><em> Optimizar tu tienda online para dispositivos móviles<br></em> Mejorar la experiencia de compra de tus clientes<br><em> Aumentar las conversiones y las ventas<br></em> Fidelizar a tus clientes y construir una base de clientes leales<br><br>¡Contáctanos hoy para obtener más información y comenzar a optimizar tu tienda online con una aplicación móvil personalizada!",,,none,,1,,,0,0,,,,,0,,,,"Aplicaciones Móviles, Desarrollo, Ecommerce",,,,,,,,,,,,0,default,,,"Diseño y desarrollo de apps móviles para ecommerce: optimiza tu tienda online con una app intuitiva, integrada y optimizada para dispositivos móviles.",,,,,,
